Prediction	Label
1.000000	1.000000
0.018141	1.000000
0.000000	0.000000
0.000000	0.000000
0.998787	1.000000
0.999437	1.000000
0.644896	0.000000
1.000000	0.000000
0.000157	0.000000
0.000000	0.000000
0.000002	0.000000
0.000000	0.000000
0.999999	1.000000
0.004199	0.000000
0.001078	1.000000
0.000000	0.000000
0.000013	0.000000
0.000000	0.000000
0.000014	0.000000
0.999884	0.000000
0.000015	0.000000
0.999998	1.000000
1.000000	1.000000
0.001986	0.000000
0.000109	0.000000
0.000335	0.000000
0.000018	0.000000
0.000007	0.000000
0.000002	0.000000
0.000000	0.000000
0.000475	0.000000
0.000001	0.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.000002	0.000000
0.000243	0.000000
0.000004	0.000000
1.000000	1.000000
0.977754	0.000000
0.004887	0.000000
0.116460	1.000000
0.000020	0.000000
1.000000	1.000000
0.000142	0.000000
0.189446	0.000000
0.998815	1.000000
0.999996	0.000000
0.071979	1.000000
0.000000	0.000000
1.000000	1.000000
0.005973	0.000000
1.000000	1.000000
0.121731	1.000000
0.000000	0.000000
0.000000	0.000000
0.000080	0.000000
1.000000	1.000000
1.000000	1.000000
0.999998	0.000000
0.005400	0.000000
1.000000	1.000000
0.000000	0.000000
0.175395	1.000000
0.000016	0.000000
0.983537	1.000000
0.887632	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.415631	1.000000
0.998304	0.000000
0.000000	0.000000
0.554051	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.999880	1.000000
0.000000	0.000000
0.014799	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.814581	1.000000
1.000000	0.000000
1.000000	1.000000
0.969864	0.000000
0.000000	0.000000
0.000040	0.000000
0.000016	0.000000
1.000000	1.000000
0.919233	0.000000
0.999862	0.000000
0.000084	0.000000
0.000000	0.000000
0.000000	0.000000
0.989193	0.000000
0.999998	1.000000
0.182815	1.000000
1.000000	1.000000
0.000000	0.000000
0.203509	0.000000
0.313702	1.000000
0.000022	0.000000
1.000000	1.000000
1.000000	1.000000
0.000735	1.000000
0.000000	0.000000
0.000000	0.000000
0.029009	0.000000
0.000006	0.000000
0.000000	0.000000
0.690267	1.000000
0.001490	0.000000
0.017261	1.000000
0.357038	0.000000
0.999993	1.000000
0.000105	0.000000
0.957638	1.000000
1.000000	1.000000
0.008178	1.000000
0.999993	1.000000
0.999797	1.000000
0.000000	0.000000
1.000000	0.000000
1.000000	1.000000
0.000001	0.000000
0.002345	1.000000
0.999884	1.000000
0.000000	0.000000
1.000000	1.000000
0.999918	1.000000
0.044793	1.000000
0.999996	1.000000
0.606380	0.000000
0.000010	0.000000
0.029220	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.814493	0.000000
0.999968	1.000000
0.981564	0.000000
0.987585	0.000000
0.000011	0.000000
0.000000	0.000000
0.999998	1.000000
0.000002	0.000000
0.000000	0.000000
0.000000	0.000000
0.999998	1.000000
0.000000	0.000000
0.000000	1.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.000928	1.000000
0.000072	0.000000
0.002366	0.000000
0.984011	0.000000
0.000000	0.000000
0.999982	0.000000
0.000038	0.000000
0.963003	1.000000
0.995280	1.000000
0.993936	1.000000
0.995932	0.000000
0.999877	0.000000
0.000000	0.000000
0.000000	0.000000
0.996663	1.000000
0.005372	0.000000
0.000005	0.000000
0.000000	0.000000
0.999836	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	1.000000
0.000000	0.000000
1.000000	1.000000
0.040466	0.000000
1.000000	1.000000
0.000001	0.000000
0.528414	1.000000
0.000003	1.000000
0.996341	1.000000
0.000242	0.000000
0.000000	0.000000
0.634751	1.000000
0.000003	1.000000
0.000001	0.000000
1.000000	1.000000
1.000000	1.000000
0.000005	0.000000
1.000000	1.000000
0.395420	0.000000
0.997045	1.000000
0.000228	0.000000
1.000000	1.000000
0.000005	0.000000
1.000000	0.000000
0.000900	0.000000
0.000038	0.000000
0.000000	0.000000
0.000000	0.000000
0.000005	1.000000
1.000000	1.000000
0.033412	0.000000
0.078012	0.000000
0.000000	0.000000
0.357027	1.000000
0.041105	1.000000
0.999999	1.000000
0.000465	1.000000
1.000000	1.000000
0.774575	0.000000
0.992105	1.000000
0.000000	0.000000
0.000008	0.000000
0.000693	0.000000
0.999834	0.000000
0.000019	0.000000
0.000000	0.000000
0.983742	1.000000
0.999995	1.000000
0.181569	0.000000
1.000000	1.000000
0.000000	0.000000
0.000580	0.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.999578	1.000000
0.000000	0.000000
1.000000	0.000000
0.000435	0.000000
0.989161	0.000000
0.001881	0.000000
0.000001	0.000000
0.000059	0.000000
0.000002	0.000000
0.000000	0.000000
0.195593	0.000000
0.914926	0.000000
0.000000	0.000000
1.000000	1.000000
0.578672	1.000000
0.000000	0.000000
0.000000	1.000000
0.996763	1.000000
0.000005	0.000000
0.000000	0.000000
0.000000	0.000000
0.999826	0.000000
0.000005	0.000000
0.349412	0.000000
1.000000	1.000000
0.000000	0.000000
0.999989	1.000000
0.636263	0.000000
0.374526	1.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.999999	1.000000
0.000000	0.000000
0.997754	1.000000
0.985284	1.000000
0.000001	0.000000
0.123372	1.000000
0.895691	1.000000
0.999972	1.000000
0.000000	0.000000
0.999928	1.000000
0.192611	1.000000
0.000000	0.000000
0.999676	1.000000
0.985102	1.000000
1.000000	1.000000
0.000000	0.000000
1.000000	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.107896	1.000000
0.000000	0.000000
1.000000	1.000000
1.000000	1.000000
0.999154	1.000000
0.000000	0.000000
0.999715	1.000000
0.999933	1.000000
1.000000	1.000000
0.832425	1.000000
0.000000	0.000000
0.000386	0.000000
0.082232	0.000000
0.987417	0.000000
1.000000	1.000000
1.000000	1.000000
0.020997	0.000000
0.999994	1.000000
0.000000	0.000000
1.000000	1.000000
0.999983	1.000000
0.999991	1.000000
0.000021	0.000000
0.000000	0.000000
0.905228	1.000000
0.000000	0.000000
1.000000	1.000000
0.999997	1.000000
0.000021	0.000000
0.000000	0.000000
1.000000	1.000000
0.003258	1.000000
0.000010	0.000000
0.010006	1.000000
0.000000	0.000000
0.999794	1.000000
1.000000	1.000000
0.999530	1.000000
0.999931	1.000000
0.000000	0.000000
0.999991	0.000000
0.000000	0.000000
0.998685	1.000000
0.990643	1.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1.000000	1.000000
0.987281	1.000000
0.992530	1.000000
1.000000	1.000000
0.000000	0.000000
0.000006	0.000000
0.999994	1.000000
0.000000	0.000000
1.000000	1.000000
0.001036	0.000000
0.999983	1.000000
0.000004	0.000000
0.992664	0.000000
